"","Row.names","meanPropChange","mean.r","mean.o","meanDiff","sdDiff","medianPropChange","median.r","median.o","medianDiff","nTrue","nValid","modelN","modelEstimate","MLM95lb","MLM95ub","simNum","propNull","propAttenuation","squaredError","absoluteError"
"2587","bf0repSimBelow3",0.0244360710470951,0.414172161767374,0.408571593719875,0.00560056804749837,0.174229157140472,-0.0258812334815697,0.309054005735753,0.320545409301946,-0.00929793713116626,214,227,214,-0.00223578903133987,-0.0146723656720338,0.010200787609354,64,0,0,0.000597121568218678,0.0244360710470951
"2588","bfrep0SimAbove3",0.0749816316710494,0.440362423852421,0.416418268832387,0.0239441550200341,0.169502778662969,0.00233506764142259,0.325439409730163,0.324684315936194,0.000709710852095272,194,227,194,0.00318568253340197,-0.0153601417342844,0.0217315068010884,64,0,0,0.00562224508805292,0.0749816316710494
"2589","BF01Below3",0.0414661332711665,0.420174530259194,0.418135811217674,0.00203871904151927,0.186097736041789,0.00233506764142259,0.330006705532423,0.357538309705958,0.000709710852095272,283,306,283,0.00168725570604097,-0.0129813975483264,0.0163559089604083,64,0,0,0.00171944020846214,0.0414661332711665
"2590","bf10SimAbove3",0.0855703206591206,0.430097643341055,0.406977554893734,0.0231200884473216,0.153687599563954,0.0197200847206393,0.341611458649477,0.342828254415394,0.00960056022033186,257,306,257,0.00809982660314708,-0.00898962280417875,0.0251892760104729,64,0,0,0.00732227977770473,0.0855703206591206
"2591","BF0PBelow3",0.0377737957375961,0.416636160996516,0.41086550714691,0.00577065384960655,0.163222224520401,-0.00493077554873579,0.325869676808323,0.354092528962243,-0.00141849572865488,288,306,288,0.00021351132310454,-0.014318057316401,0.01474507996261,64,0,0,0.00142685964442563,0.0377737957375961
"2592","BFP0Above3",0.0815431061576064,0.434495872666729,0.412640220499204,0.0218556521675254,0.154350584364822,0.0183596897574615,0.344090025455485,0.354092528962243,0.0095931555787015,262,306,262,0.00653255876699877,-0.00993440476331233,0.0229995222973099,64,0,0,0.00664927816183067,0.0815431061576064
"2593","Overall",-0.930930227474482,0.0335402471014713,0.404449028552332,-0.370908781450861,0.25117338132194,-0.920646487788969,0.0276728222414446,0.342828254415394,-0.294324378357335,314,314,305,-0.345324435377505,-0.395163119367774,-0.295485751387237,65,0.3,0.9,0.000956678971623197,0.0309302274744819
"2594","StatisticalSignificance",-0.792841344618434,0.0814297798509101,0.466346757182954,-0.384916977332044,0.271206252901135,-0.846546226291251,0.0699088932739427,0.410029825028028,-0.337151894052412,70,308,70,-0.369713732113367,-0.454002318979743,-0.285425145246991,65,0.3,0.9,0.0114829774231853,0.107158655381566
"2595","Nonequivalence",-0.7981112781699,0.0798951724425596,0.418139163721064,-0.338243991278505,0.23258592172083,-0.833103816033652,0.0688204183607928,0.337237681560263,-0.259623465129467,118,305,118,-0.407082318344044,-0.548691559393133,-0.265473077294955,65,0.3,0.9,0.0103813116361715,0.1018887218301
"2596","bf0repSimBelow3",-0.64014515243675,0.132039942592288,0.374249924489491,-0.242209981897203,0.135397756968987,-0.710390603378551,0.0924982486686447,0.358977418835944,-0.225018990806771,41,290,41,-0.203032852888658,-0.280458968130465,-0.125606737646851,65,0.3,0.9,0.0675245418021198,0.25985484756325
"2597","bfrep0SimAbove3",-0.485683228189835,0.147495435770972,0.299279376402334,-0.151783940631362,0.101960715245225,-0.408126930129355,0.120784274873128,0.31,-0.161541209793726,9,290,9,-0.135359495053919,-0.252190878443658,-0.0185281116641792,65,0.3,0.9,0.171658387403196,0.414316771810165
"2598","BF01Below3",-0.860068531898665,0.082649790599985,0.560809480692469,-0.478159690092484,0.360040983830592,-0.839136731994057,0.0843311428166153,0.46104223835899,-0.392577598132799,68,306,68,-0.432440673202092,-0.526637837019102,-0.338243509385081,65,0.3,0.9,0.00159452214472797,0.0399314681013354
"2599","bf10SimAbove3",-0.856201219717704,0.0619837251088619,0.472972462074274,-0.410988736965412,0.213908861162064,-0.867642603697603,0.0769858018558945,0.45,-0.3976063399075,20,306,20,-0.429894718092532,-0.536476656674172,-0.323312779510892,65,0.3,0.9,0.0019183331542168,0.0437987802822956
"2600","BF0PBelow3",-0.794134071272909,0.117534530382473,0.542372899396577,-0.424838369014104,0.283852099731483,-0.827565644729271,0.0965121617225248,0.459896681212679,-0.369879358847102,82,306,82,-0.426585350606893,-0.533317333671476,-0.31985336754231,65,0.3,0.9,0.0112075948652495,0.105865928727091
"2601","BFP0Above3",-0.78103804537497,0.0852752411987029,0.474152363154202,-0.388877121955499,0.214817335252808,-0.841769710671582,0.0769687334441553,0.45,-0.39013465078206,23,306,23,-0.392639846718878,-0.500755981316208,-0.284523712121548,65,0.3,0.9,0.0141519466482077,0.11896195462503
"2602","Overall",-0.616416800535127,0.153979567076877,0.404449028552332,-0.250469461475455,0.253148160252935,-0.526507032357328,0.133673029947646,0.342828254415394,-0.186906386058029,314,314,305,-0.236150852127505,-0.274712263957086,-0.197589440297924,66,0.3,0.4,0.0468362315538608,0.216416800535127
"2603","StatisticalSignificance",-0.326236226352165,0.259152947257402,0.399112160396217,-0.139959213138815,0.134424288614461,-0.357931557214412,0.221244917204996,0.342828254415394,-0.11458385197011,180,308,179,-0.10841245959111,-0.125972139356054,-0.0908527798261661,66,0.3,0.4,0.00544109430276906,0.0737637736478352
"2604","Nonequivalence",-0.393495136913379,0.232676819299096,0.401935448069777,-0.169258628770681,0.167605559064086,-0.3943603498179,0.190554075034018,0.335823554352566,-0.130610455593524,208,305,208,-0.12490288485262,-0.143399560924008,-0.106406208781232,66,0.3,0.4,4.23132437756825e-05,0.00650486308662085
"2605","bf0repSimBelow3",-0.391812891841063,0.241674217668183,0.385448677148945,-0.143774459480761,0.144966393178189,-0.396865659030396,0.193760647672664,0.309519604203112,-0.116394277429367,162,263,162,-0.0981729056158911,-0.114623003673874,-0.0817228075579079,66,0.3,0.4,6.70287400061296e-05,0.00818710815893681
"2606","bfrep0SimAbove3",-0.334939536264872,0.269488336172196,0.391629312144643,-0.122140975972446,0.14026685414838,-0.320124723583735,0.221076336612784,0.315277704650973,-0.0967296958276019,120,263,120,-0.0905917618785119,-0.109000269031045,-0.0721832547259789,66,0.3,0.4,0.00423286394142995,0.0650604637351283
"2607","BF01Below3",-0.442642703005687,0.233417171027916,0.425187011087474,-0.191769840059557,0.250782932254966,-0.375394486519219,0.208053313097142,0.365443754271396,-0.12838357760259,194,306,194,-0.152152913204325,-0.184893510756026,-0.119412315652624,66,0.3,0.4,0.00181840011963121,0.0426427030056868
"2608","bf10SimAbove3",-0.388489446189435,0.264172161634715,0.403833296130059,-0.139661134495344,0.152579870927537,-0.347967601075917,0.230634319154355,0.365443754271396,-0.112703302620269,140,306,140,-0.12988083739161,-0.165338302261796,-0.0944233725214244,66,0.3,0.4,0.000132492849025908,0.0115105538105648
"2609","BF0PBelow3",-0.360454401623886,0.247075438302024,0.419534922297178,-0.172459483995155,0.206606620280842,-0.381807504691381,0.201515761442909,0.362314568656241,-0.125528360547268,200,305,200,-0.113909616433591,-0.131217735683402,-0.0966014971837802,66,0.3,0.4,0.00156385435092487,0.0395455983761135
"2610","BFP0Above3",-0.297005284466396,0.276698907983579,0.411001954010071,-0.134303046026492,0.135166450843821,-0.342386474659969,0.236259277736715,0.365443754271396,-0.10901713670699,149,305,149,-0.102369608923954,-0.121644555368706,-0.0830946624792007,66,0.3,0.4,0.0106079114278479,0.102994715533604
"2611","Overall",-0.700548948553988,0.128401056482762,0.404449028552332,-0.276047972069571,0.247947571625454,-0.790300878240991,0.0622962921428722,0.342828254415394,-0.225752168044138,314,314,305,-0.248181501699215,-0.27893476461073,-0.2174282387877,67,0.5,0.4,0.090329670476908,0.300548948553988
"2612","StatisticalSignificance",-0.298853404055714,0.294897417442124,0.450503276661112,-0.155605859218987,0.169884074409447,-0.347600332748911,0.253177559271608,0.37607,-0.137660251927672,135,309,135,-0.148697691946379,-0.195182534708579,-0.10221284918418,67,0.5,0.4,0.0102306338711166,0.101146595944286
"2613","Nonequivalence",-0.426362512182945,0.247522470191832,0.453982659984411,-0.206460189792578,0.218787164190232,-0.433301143203179,0.213951275691211,0.365443754271396,-0.167259583170756,175,305,175,-0.183284996608885,-0.228323354144134,-0.138246639073635,67,0.5,0.4,0.000694982048595923,0.026362512182945
"2614","bf0repSimBelow3",-0.334904744987749,0.288701541132462,0.45201072198542,-0.163309180852957,0.166634515617867,-0.398350186722766,0.250380287686353,0.365443754271396,-0.144593997338741,128,273,128,-0.120264530321836,-0.16600457646731,-0.0745244841763621,67,0.5,0.4,0.00423739222511002,0.0650952550122513
"2615","bfrep0SimAbove3",-0.262376166507267,0.31996367377419,0.456363865779364,-0.136400192005174,0.15880292910943,-0.31178336314945,0.256347765764889,0.365443754271396,-0.114829603150668,99,273,99,-0.108726686488919,-0.168863284227154,-0.0485900887506832,67,0.5,0.4,0.0189403195452354,0.137623833492733
"2616","BF01Below3",-0.42607775672259,0.248279386861557,0.467718721043778,-0.219439334182221,0.278812166846472,-0.386898514759401,0.236980338509739,0.388423099718296,-0.160496168726283,156,306,156,-0.16820679295909,-0.206039762132742,-0.130373823785438,67,0.5,0.4,0.000680049395682567,0.0260777567225896
"2617","bf10SimAbove3",-0.333927085294764,0.297667147639972,0.457144762791744,-0.159477615151771,0.219531905710512,-0.340856129598287,0.254137467959666,0.37607,-0.134404285708257,121,306,121,-0.127928882206655,-0.176023584094012,-0.0798341803192979,67,0.5,0.4,0.00436563005764545,0.0660729147052364
"2618","BF0PBelow3",-0.348329519576406,0.278319753677263,0.455766459156376,-0.177446705479113,0.192816350181678,-0.385135409031685,0.238020568748371,0.37607,-0.154890713319496,155,306,155,-0.147640547306275,-0.180214955589122,-0.115066139023427,67,0.5,0.4,0.00266983854720504,0.0516704804235943
"2619","BFP0Above3",-0.301085500810429,0.312150682530914,0.464206304310276,-0.152055621779362,0.17371751143869,-0.340568610774521,0.254569238101283,0.387060909263004,-0.133236663309322,120,306,120,-0.147019241502247,-0.199026688166445,-0.0950117948380493,67,0.5,0.4,0.00978407814992357,0.0989144991895706
"2620","Overall",-0.309716711814519,0.279486118276787,0.404449028552332,-0.124962910275546,0.157942789455982,-0.317631773751073,0.243738283194398,0.342828254415394,-0.105946953216847,314,314,305,-0.0900789474216776,-0.102033038714475,-0.0781248561288804,68,0,0.3,9.44144884864206e-05,0.00971671181451939
"2621","StatisticalSignificance",-0.221599082527152,0.318106272291546,0.418087941394712,-0.0999816691031666,0.139379446324338,-0.268745833404457,0.267460974869792,0.357046264481122,-0.0877955373142724,256,306,255,-0.0823838110133229,-0.106207038145005,-0.0585605838816405,68,0,0.3,0.00614670386058427,0.0784009174728477
"2622","Nonequivalence",-0.246679848816312,0.311222446655449,0.422732999853856,-0.111510553198407,0.154593270678716,-0.278975914590134,0.265533207205238,0.358977418835944,-0.0936137488012794,267,305,267,-0.0816410941612239,-0.0938829159127917,-0.069399272409656,68,0,0.3,0.00284303852225132,0.0533201511836878
"2623","bf0repSimBelow3",-0.250180613256946,0.311625439324585,0.421853584420437,-0.110228145095852,0.161069175865058,-0.286444299216027,0.253970732305791,0.342828254415394,-0.0937077769708417,218,243,218,-0.0795593914913151,-0.0989192756040668,-0.0601995073785635,68,0,0.3,0.00248197129545402,0.0498193867430544
"2624","bfrep0SimAbove3",-0.197057767354379,0.336815811687183,0.426192409170716,-0.0893765974835332,0.147186692439329,-0.249342236242191,0.27472133130173,0.342828254415394,-0.0748737034972018,187,243,187,-0.075537168389506,-0.101726231666103,-0.0493481051129088,68,0,0.3,0.0105971032620652,0.102942232645621
"2625","BF01Below3",-0.244043061852828,0.315323779311071,0.429013854817686,-0.113690075506615,0.157839531378867,-0.278036312367451,0.267633086086004,0.365443754271396,-0.0925448043448864,265,306,265,-0.0839990178674487,-0.103359807366545,-0.0646382283683526,68,0,0.3,0.00313117892680646,0.0559569381471723
"2626","bf10SimAbove3",-0.209788263522368,0.328861903758963,0.4231194008191,-0.094257497060137,0.139549943707092,-0.255853540046467,0.276213739021026,0.354092528962243,-0.0863779938936437,224,306,224,-0.083639609657074,-0.112634283363859,-0.0546449359502892,68,0,0.3,0.00813815739830967,0.0902117364776317
"2627","BF0PBelow3",-0.242506591736643,0.31249695546147,0.427548107338294,-0.115051151876824,0.157047443460489,-0.281075942979796,0.264170819508336,0.365443754271396,-0.0945918608112746,272,306,272,-0.0837229748652132,-0.101146312263078,-0.0662996374673484,68,0,0.3,0.00330549199373701,0.0574934082633566
"2628","BFP0Above3",-0.204425370799624,0.330363576244519,0.426773869207442,-0.0964102929629228,0.138159247531689,-0.260830647749744,0.276213739021026,0.363303690199693,-0.0863779938936437,236,306,236,-0.0808500880745545,-0.105894705929484,-0.0558054702196252,68,0,0.3,0.00913450974678943,0.0955746292003763
"2629","Overall",-0.562198254248718,0.175983625675332,0.404449028552332,-0.228465402877001,0.199903530291528,-0.518971714569667,0.148291980184736,0.342828254415394,-0.186327097437017,314,314,305,-0.194466197208267,-0.224808713107692,-0.164123681308843,69,0.1,0.5,0.00386862283158812,0.0621982542487176
"2630","StatisticalSignificance",-0.425771691474773,0.226948837486745,0.406657197213323,-0.179708359726578,0.145696779954412,-0.457184122359433,0.199005443703104,0.354092528962243,-0.149899289377736,211,306,211,-0.158212564960179,-0.17813087888997,-0.138294251030387,69,0.1,0.5,0.00550984178651628,0.0742283085252269
"2631","Nonequivalence",-0.45506049383523,0.223381691584383,0.424744974801395,-0.201363283217012,0.167151522026389,-0.470233370783783,0.190760226228185,0.365443754271396,-0.158100388655208,233,305,233,-0.172887126160482,-0.197611757726572,-0.148162494594393,69,0.1,0.5,0.00201955921433344,0.0449395061647704
"2632","bf0repSimBelow3",-0.442819044374421,0.217903272911605,0.404210689012466,-0.186307416100861,0.157868667987636,-0.469769353050395,0.177491395950461,0.341414127207697,-0.151692064090042,194,260,194,-0.13356442243978,-0.152221982728633,-0.114906862150928,69,0.1,0.5,0.00326966168625443,0.057180955625579
"2633","bfrep0SimAbove3",-0.372051551157798,0.239814706078098,0.393056451191408,-0.15324174511331,0.130250102292586,-0.403650935714421,0.201364687450452,0.342828254415394,-0.140496213099956,135,260,135,-0.122577861894377,-0.142728846169919,-0.102426877618835,69,0.1,0.5,0.0163708055611255,0.127948448842202
"2634","BF01Below3",-0.46270147049916,0.224319194113169,0.432990518058628,-0.208671323945459,0.189723754385354,-0.461169047674367,0.199568944971681,0.37607,-0.166061552986442,229,306,229,-0.166206090258114,-0.186210645975582,-0.146201534540646,69,0.1,0.5,0.00139118030292504,0.0372985295008401
"2635","bf10SimAbove3",-0.428030928815046,0.245270521687695,0.429866415686778,-0.184595893999083,0.147322645577707,-0.446259465171655,0.211778098475762,0.388423099718296,-0.15919520612619,155,306,155,-0.174922473394904,-0.20614602998277,-0.143698916807038,69,0.1,0.5,0.005179547207225,0.0719690711849542
"2636","BF0PBelow3",-0.450726073831562,0.224301643437557,0.423037659766168,-0.198736016328611,0.16365566774728,-0.469305335317008,0.190760226228185,0.365443754271396,-0.165021193909087,241,306,241,-0.162349158160231,-0.181601431963462,-0.143096884357001,69,0.1,0.5,0.00242791980005265,0.0492739261684377
"2637","BFP0Above3",-0.414920420723083,0.246669811691043,0.430212130446553,-0.18354231875551,0.148345205195759,-0.44141253038104,0.214704647301534,0.381292309997951,-0.157771091182909,170,306,170,-0.17086884194937,-0.204915623085875,-0.136822060812865,69,0.1,0.5,0.00723853480993717,0.0850795792769168
"2638","Overall",-0.973411396082524,0.0102934654757278,0.404449028552332,-0.394155563076604,0.268334528521047,-0.985114386325158,0.00536770321975007,0.342828254415394,-0.327473022803085,314,314,305,-0.37572638706109,-0.436585859298892,-0.314866914823288,70,0.7,1,0.000706953858280442,0.0265886039174764
"2639","StatisticalSignificance",-0.617301623053911,0.123932564163757,0.44894022080993,-0.325007656646172,0.245369310950235,-0.833029055793358,0.0519998433113138,0.402414791371889,-0.319677475756359,22,309,22,-0.356876763978042,-0.515648613950736,-0.198104914005347,70,0.7,1,0.14645804771717,0.382698376946089
"2640","Nonequivalence",-0.736994951904966,0.0956713851849531,0.41564336280576,-0.319971977620807,0.249689385901185,-0.827614359497026,0.0545483009918487,0.314759802101556,-0.245852554132943,82,305,82,-0.430409685081207,-0.648341972621809,-0.212477397540605,70,0.7,1,0.0691716553234713,0.263005048095034
